Year,State,Category,Label (Grouping),Value
2023,Maryland,Families!!Estimate,PERCENT ALLOCATED,
2023,Maryland,Families!!Estimate,    Household income in the past 12 months,(X)
2023,Maryland,Families!!Estimate,    Family income in the past 12 months,38.5%
2023,Maryland,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Maryland,Married-couple families!!Estimate,Total,"1,092,004"
2023,Maryland,Married-couple families!!Estimate,"    Less than $10,000",1.2%
2023,Maryland,Married-couple families!!Estimate,"    $10,000 to $14,999",0.8%
2023,Maryland,Married-couple families!!Estimate,"    $15,000 to $24,999",1.5%
2023,Maryland,Married-couple families!!Estimate,"    $25,000 to $34,999",2.0%
2023,Maryland,Married-couple families!!Estimate,"    $35,000 to $49,999",4.5%
2023,Maryland,Married-couple families!!Estimate,"    $50,000 to $74,999",9.3%
2023,Maryland,Married-couple families!!Estimate,"    $75,000 to $99,999",10.6%
2023,Maryland,Married-couple families!!Estimate,"    $100,000 to $149,999",21.6%
2023,Maryland,Married-couple families!!Estimate,"    $150,000 to $199,999",17.0%
2023,Maryland,Married-couple families!!Estimate,"    $200,000 or more",31.7%
2023,Maryland,Married-couple families!!Estimate,Median income (dollars),"146,333"
2023,Maryland,Married-couple families!!Estimate,Mean income (dollars),"178,757"
2023,Maryland,Married-couple families!!Estimate,PERCENT ALLOCATED,
2023,Maryland,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2023,Maryland,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2023,Maryland,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Maryland,Nonfamily households!!Estimate,Total,"850,800"
2023,Maryland,Nonfamily households!!Estimate,"    Less than $10,000",9.7%
2023,Maryland,Nonfamily households!!Estimate,"    $10,000 to $14,999",4.8%
2023,Maryland,Nonfamily households!!Estimate,"    $15,000 to $24,999",7.9%
2023,Maryland,Nonfamily households!!Estimate,"    $25,000 to $34,999",8.2%
2023,Maryland,Nonfamily households!!Estimate,"    $35,000 to $49,999",11.3%
2023,Maryland,Nonfamily households!!Estimate,"    $50,000 to $74,999",17.9%
2023,Maryland,Nonfamily households!!Estimate,"    $75,000 to $99,999",12.6%
2023,Maryland,Nonfamily households!!Estimate,"    $100,000 to $149,999",15.7%
2023,Maryland,Nonfamily households!!Estimate,"    $150,000 to $199,999",6.2%
2023,Maryland,Nonfamily households!!Estimate,"    $200,000 or more",5.6%
2023,Maryland,Nonfamily households!!Estimate,Median income (dollars),"60,660"
2023,Maryland,Nonfamily households!!Estimate,Mean income (dollars),"77,885"
2023,Maryland,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2023,Maryland,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2023,Maryland,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2023,Maryland,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,31.9%
2023,Massachusetts,Households!!Estimate,Total,"2,800,984"
2023,Massachusetts,Households!!Estimate,"    Less than $10,000",4.7%
2023,Massachusetts,Households!!Estimate,"    $10,000 to $14,999",3.5%
2023,Massachusetts,Households!!Estimate,"    $15,000 to $24,999",5.8%
2023,Massachusetts,Households!!Estimate,"    $25,000 to $34,999",5.1%
2023,Massachusetts,Households!!Estimate,"    $35,000 to $49,999",7.4%
2023,Massachusetts,Households!!Estimate,"    $50,000 to $74,999",12.6%
2023,Massachusetts,Households!!Estimate,"    $75,000 to $99,999",10.9%
2023,Massachusetts,Households!!Estimate,"    $100,000 to $149,999",17.7%
2023,Massachusetts,Households!!Estimate,"    $150,000 to $199,999",11.1%
2023,Massachusetts,Households!!Estimate,"    $200,000 or more",21.1%
2023,Massachusetts,Households!!Estimate,Median income (dollars),"99,858"
2023,Massachusetts,Households!!Estimate,Mean income (dollars),"138,516"
2023,Massachusetts,Households!!Estimate,PERCENT ALLOCATED,
2023,Massachusetts,Households!!Estimate,    Household income in the past 12 months,39.6%
2023,Massachusetts,Households!!Estimate,    Family income in the past 12 months,(X)
2023,Massachusetts,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Massachusetts,Families!!Estimate,Total,"1,730,855"
2023,Massachusetts,Families!!Estimate,"    Less than $10,000",2.5%
2023,Massachusetts,Families!!Estimate,"    $10,000 to $14,999",1.5%
2023,Massachusetts,Families!!Estimate,"    $15,000 to $24,999",3.3%
2023,Massachusetts,Families!!Estimate,"    $25,000 to $34,999",3.8%
2023,Massachusetts,Families!!Estimate,"    $35,000 to $49,999",5.8%
2023,Massachusetts,Families!!Estimate,"    $50,000 to $74,999",11.4%
2023,Massachusetts,Families!!Estimate,"    $75,000 to $99,999",10.6%
2023,Massachusetts,Families!!Estimate,"    $100,000 to $149,999",19.6%
2023,Massachusetts,Families!!Estimate,"    $150,000 to $199,999",13.6%
2023,Massachusetts,Families!!Estimate,"    $200,000 or more",27.9%
2023,Massachusetts,Families!!Estimate,Median income (dollars),"126,104"
2023,Massachusetts,Families!!Estimate,Mean income (dollars),"168,151"
2023,Massachusetts,Families!!Estimate,PERCENT ALLOCATED,
2023,Massachusetts,Families!!Estimate,    Household income in the past 12 months,(X)
2023,Massachusetts,Families!!Estimate,    Family income in the past 12 months,42.3%
2023,Massachusetts,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Massachusetts,Married-couple families!!Estimate,Total,"1,269,734"
2023,Massachusetts,Married-couple families!!Estimate,"    Less than $10,000",1.1%
2023,Massachusetts,Married-couple families!!Estimate,"    $10,000 to $14,999",0.7%
2023,Massachusetts,Married-couple families!!Estimate,"    $15,000 to $24,999",1.8%
2023,Massachusetts,Married-couple families!!Estimate,"    $25,000 to $34,999",2.2%
2023,Massachusetts,Married-couple families!!Estimate,"    $35,000 to $49,999",3.9%
2023,Massachusetts,Married-couple families!!Estimate,"    $50,000 to $74,999",9.7%
2023,Massachusetts,Married-couple families!!Estimate,"    $75,000 to $99,999",9.8%
2023,Massachusetts,Married-couple families!!Estimate,"    $100,000 to $149,999",20.4%
2023,Massachusetts,Married-couple families!!Estimate,"    $150,000 to $199,999",15.6%
2023,Massachusetts,Married-couple families!!Estimate,"    $200,000 or more",34.9%
2023,Massachusetts,Married-couple families!!Estimate,Median income (dollars),"151,403"
2023,Massachusetts,Married-couple families!!Estimate,Mean income (dollars),"195,131"
2023,Massachusetts,Married-couple families!!Estimate,PERCENT ALLOCATED,
2023,Massachusetts,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2023,Massachusetts,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2023,Massachusetts,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Massachusetts,Nonfamily households!!Estimate,Total,"1,070,129"
2023,Massachusetts,Nonfamily households!!Estimate,"    Less than $10,000",8.8%
2023,Massachusetts,Nonfamily households!!Estimate,"    $10,000 to $14,999",6.9%
2023,Massachusetts,Nonfamily households!!Estimate,"    $15,000 to $24,999",10.2%
2023,Massachusetts,Nonfamily households!!Estimate,"    $25,000 to $34,999",7.7%
2023,Massachusetts,Nonfamily households!!Estimate,"    $35,000 to $49,999",10.5%
2023,Massachusetts,Nonfamily households!!Estimate,"    $50,000 to $74,999",15.3%
2023,Massachusetts,Nonfamily households!!Estimate,"    $75,000 to $99,999",11.2%
2023,Massachusetts,Nonfamily households!!Estimate,"    $100,000 to $149,999",14.2%
2023,Massachusetts,Nonfamily households!!Estimate,"    $150,000 to $199,999",6.5%
2023,Massachusetts,Nonfamily households!!Estimate,"    $200,000 or more",8.7%
2023,Massachusetts,Nonfamily households!!Estimate,Median income (dollars),"59,594"
2023,Massachusetts,Nonfamily households!!Estimate,Mean income (dollars),"84,654"
2023,Massachusetts,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2023,Massachusetts,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2023,Massachusetts,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2023,Massachusetts,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,34.0%
2023,Michigan,Households!!Estimate,Total,"4,107,809"
2023,Michigan,Households!!Estimate,"    Less than $10,000",5.8%
2023,Michigan,Households!!Estimate,"    $10,000 to $14,999",3.9%
2023,Michigan,Households!!Estimate,"    $15,000 to $24,999",7.2%
2023,Michigan,Households!!Estimate,"    $25,000 to $34,999",7.3%
2023,Michigan,Households!!Estimate,"    $35,000 to $49,999",11.8%
2023,Michigan,Households!!Estimate,"    $50,000 to $74,999",17.7%
2023,Michigan,Households!!Estimate,"    $75,000 to $99,999",13.1%
2023,Michigan,Households!!Estimate,"    $100,000 to $149,999",16.8%
2023,Michigan,Households!!Estimate,"    $150,000 to $199,999",7.9%
2023,Michigan,Households!!Estimate,"    $200,000 or more",8.6%
2023,Michigan,Households!!Estimate,Median income (dollars),"69,183"
2023,Michigan,Households!!Estimate,Mean income (dollars),"93,806"
2023,Michigan,Households!!Estimate,PERCENT ALLOCATED,
2023,Michigan,Households!!Estimate,    Household income in the past 12 months,35.2%
2023,Michigan,Households!!Estimate,    Family income in the past 12 months,(X)
2023,Michigan,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Michigan,Families!!Estimate,Total,"2,566,352"
2023,Michigan,Families!!Estimate,"    Less than $10,000",3.4%
2023,Michigan,Families!!Estimate,"    $10,000 to $14,999",1.8%
2023,Michigan,Families!!Estimate,"    $15,000 to $24,999",4.2%
2023,Michigan,Families!!Estimate,"    $25,000 to $34,999",5.1%
2023,Michigan,Families!!Estimate,"    $35,000 to $49,999",9.6%
2023,Michigan,Families!!Estimate,"    $50,000 to $74,999",17.2%
2023,Michigan,Families!!Estimate,"    $75,000 to $99,999",14.9%
2023,Michigan,Families!!Estimate,"    $100,000 to $149,999",21.0%
2023,Michigan,Families!!Estimate,"    $150,000 to $199,999",10.8%
2023,Michigan,Families!!Estimate,"    $200,000 or more",12.0%
2023,Michigan,Families!!Estimate,Median income (dollars),"88,499"
2023,Michigan,Families!!Estimate,Mean income (dollars),"114,255"
2023,Michigan,Families!!Estimate,PERCENT ALLOCATED,
2023,Michigan,Families!!Estimate,    Household income in the past 12 months,(X)
2023,Michigan,Families!!Estimate,    Family income in the past 12 months,36.9%
2023,Michigan,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Michigan,Married-couple families!!Estimate,Total,"1,896,709"
2023,Michigan,Married-couple families!!Estimate,"    Less than $10,000",1.4%
2023,Michigan,Married-couple families!!Estimate,"    $10,000 to $14,999",0.9%
2023,Michigan,Married-couple families!!Estimate,"    $15,000 to $24,999",2.4%
2023,Michigan,Married-couple families!!Estimate,"    $25,000 to $34,999",3.3%
2023,Michigan,Married-couple families!!Estimate,"    $35,000 to $49,999",7.3%
2023,Michigan,Married-couple families!!Estimate,"    $50,000 to $74,999",16.1%
2023,Michigan,Married-couple families!!Estimate,"    $75,000 to $99,999",15.6%
2023,Michigan,Married-couple families!!Estimate,"    $100,000 to $149,999",24.3%
2023,Michigan,Married-couple families!!Estimate,"    $150,000 to $199,999",13.3%
2023,Michigan,Married-couple families!!Estimate,"    $200,000 or more",15.3%
2023,Michigan,Married-couple families!!Estimate,Median income (dollars),"104,537"
2023,Michigan,Married-couple families!!Estimate,Mean income (dollars),"131,216"
2023,Michigan,Married-couple families!!Estimate,PERCENT ALLOCATED,
2023,Michigan,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2023,Michigan,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2023,Michigan,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Michigan,Nonfamily households!!Estimate,Total,"1,541,457"
2023,Michigan,Nonfamily households!!Estimate,"    Less than $10,000",10.7%
2023,Michigan,Nonfamily households!!Estimate,"    $10,000 to $14,999",7.7%
2023,Michigan,Nonfamily households!!Estimate,"    $15,000 to $24,999",12.6%
2023,Michigan,Nonfamily households!!Estimate,"    $25,000 to $34,999",11.4%
2023,Michigan,Nonfamily households!!Estimate,"    $35,000 to $49,999",16.2%
2023,Michigan,Nonfamily households!!Estimate,"    $50,000 to $74,999",18.5%
2023,Michigan,Nonfamily households!!Estimate,"    $75,000 to $99,999",9.5%
2023,Michigan,Nonfamily households!!Estimate,"    $100,000 to $149,999",8.5%
2023,Michigan,Nonfamily households!!Estimate,"    $150,000 to $199,999",2.6%
2023,Michigan,Nonfamily households!!Estimate,"    $200,000 or more",2.3%
2023,Michigan,Nonfamily households!!Estimate,Median income (dollars),"41,497"
2023,Michigan,Nonfamily households!!Estimate,Mean income (dollars),"56,097"
2023,Michigan,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2023,Michigan,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2023,Michigan,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2023,Michigan,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,31.1%
2023,Minnesota,Households!!Estimate,Total,"2,344,432"
2023,Minnesota,Households!!Estimate,"    Less than $10,000",3.8%
2023,Minnesota,Households!!Estimate,"    $10,000 to $14,999",2.9%
2023,Minnesota,Households!!Estimate,"    $15,000 to $24,999",5.5%
2023,Minnesota,Households!!Estimate,"    $25,000 to $34,999",5.8%
2023,Minnesota,Households!!Estimate,"    $35,000 to $49,999",9.7%
2023,Minnesota,Households!!Estimate,"    $50,000 to $74,999",16.2%
2023,Minnesota,Households!!Estimate,"    $75,000 to $99,999",14.0%
2023,Minnesota,Households!!Estimate,"    $100,000 to $149,999",19.4%
2023,Minnesota,Households!!Estimate,"    $150,000 to $199,999",10.4%
2023,Minnesota,Households!!Estimate,"    $200,000 or more",12.3%
2023,Minnesota,Households!!Estimate,Median income (dollars),"85,086"
2023,Minnesota,Households!!Estimate,Mean income (dollars),"113,293"
2023,Minnesota,Households!!Estimate,PERCENT ALLOCATED,
2023,Minnesota,Households!!Estimate,    Household income in the past 12 months,31.6%
2023,Minnesota,Households!!Estimate,    Family income in the past 12 months,(X)
2023,Minnesota,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Minnesota,Families!!Estimate,Total,"1,447,372"
2023,Minnesota,Families!!Estimate,"    Less than $10,000",1.8%
2023,Minnesota,Families!!Estimate,"    $10,000 to $14,999",1.2%
2023,Minnesota,Families!!Estimate,"    $15,000 to $24,999",2.6%
2023,Minnesota,Families!!Estimate,"    $25,000 to $34,999",3.4%
2023,Minnesota,Families!!Estimate,"    $35,000 to $49,999",7.1%
2023,Minnesota,Families!!Estimate,"    $50,000 to $74,999",14.4%
2023,Minnesota,Families!!Estimate,"    $75,000 to $99,999",14.9%
2023,Minnesota,Families!!Estimate,"    $100,000 to $149,999",23.4%
2023,Minnesota,Families!!Estimate,"    $150,000 to $199,999",13.9%
2023,Minnesota,Families!!Estimate,"    $200,000 or more",17.3%
2023,Minnesota,Families!!Estimate,Median income (dollars),"108,215"
2023,Minnesota,Families!!Estimate,Mean income (dollars),"138,533"
2023,Minnesota,Families!!Estimate,PERCENT ALLOCATED,
2023,Minnesota,Families!!Estimate,    Household income in the past 12 months,(X)
2023,Minnesota,Families!!Estimate,    Family income in the past 12 months,32.5%
2023,Minnesota,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Minnesota,Married-couple families!!Estimate,Total,"1,140,240"
2023,Minnesota,Married-couple families!!Estimate,"    Less than $10,000",0.8%
2023,Minnesota,Married-couple families!!Estimate,"    $10,000 to $14,999",0.6%
2023,Minnesota,Married-couple families!!Estimate,"    $15,000 to $24,999",1.4%
2023,Minnesota,Married-couple families!!Estimate,"    $25,000 to $34,999",2.2%
2023,Minnesota,Married-couple families!!Estimate,"    $35,000 to $49,999",5.1%
2023,Minnesota,Married-couple families!!Estimate,"    $50,000 to $74,999",12.4%
2023,Minnesota,Married-couple families!!Estimate,"    $75,000 to $99,999",14.7%
2023,Minnesota,Married-couple families!!Estimate,"    $100,000 to $149,999",25.6%
2023,Minnesota,Married-couple families!!Estimate,"    $150,000 to $199,999",16.2%
2023,Minnesota,Married-couple families!!Estimate,"    $200,000 or more",20.9%
2023,Minnesota,Married-couple families!!Estimate,Median income (dollars),"122,974"
2023,Minnesota,Married-couple families!!Estimate,Mean income (dollars),"154,644"
2023,Minnesota,Married-couple families!!Estimate,PERCENT ALLOCATED,
2023,Minnesota,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2023,Minnesota,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2023,Minnesota,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Minnesota,Nonfamily households!!Estimate,Total,"897,060"
2023,Minnesota,Nonfamily households!!Estimate,"    Less than $10,000",7.7%
2023,Minnesota,Nonfamily households!!Estimate,"    $10,000 to $14,999",6.0%
2023,Minnesota,Nonfamily households!!Estimate,"    $15,000 to $24,999",10.4%
2023,Minnesota,Nonfamily households!!Estimate,"    $25,000 to $34,999",9.9%
2023,Minnesota,Nonfamily households!!Estimate,"    $35,000 to $49,999",15.0%
2023,Minnesota,Nonfamily households!!Estimate,"    $50,000 to $74,999",20.0%
2023,Minnesota,Nonfamily households!!Estimate,"    $75,000 to $99,999",12.1%
2023,Minnesota,Nonfamily households!!Estimate,"    $100,000 to $149,999",11.4%
2023,Minnesota,Nonfamily households!!Estimate,"    $150,000 to $199,999",3.9%
2023,Minnesota,Nonfamily households!!Estimate,"    $200,000 or more",3.5%
2023,Minnesota,Nonfamily households!!Estimate,Median income (dollars),"50,692"
2023,Minnesota,Nonfamily households!!Estimate,Mean income (dollars),"67,500"
2023,Minnesota,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2023,Minnesota,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2023,Minnesota,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2023,Minnesota,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,28.9%
2023,Mississippi,Households!!Estimate,Total,"1,166,617"
2023,Mississippi,Households!!Estimate,"    Less than $10,000",7.4%
2023,Mississippi,Households!!Estimate,"    $10,000 to $14,999",6.4%
2023,Mississippi,Households!!Estimate,"    $15,000 to $24,999",10.3%
2023,Mississippi,Households!!Estimate,"    $25,000 to $34,999",9.2%
2023,Mississippi,Households!!Estimate,"    $35,000 to $49,999",13.0%
2023,Mississippi,Households!!Estimate,"    $50,000 to $74,999",16.8%
2023,Mississippi,Households!!Estimate,"    $75,000 to $99,999",12.2%
2023,Mississippi,Households!!Estimate,"    $100,000 to $149,999",13.9%
2023,Mississippi,Households!!Estimate,"    $150,000 to $199,999",5.3%
2023,Mississippi,Households!!Estimate,"    $200,000 or more",5.5%
2023,Mississippi,Households!!Estimate,Median income (dollars),"54,203"
2023,Mississippi,Households!!Estimate,Mean income (dollars),"76,305"
2023,Mississippi,Households!!Estimate,PERCENT ALLOCATED,
2023,Mississippi,Households!!Estimate,    Household income in the past 12 months,40.4%
2023,Mississippi,Households!!Estimate,    Family income in the past 12 months,(X)
2023,Mississippi,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Mississippi,Families!!Estimate,Total,"753,239"
2023,Mississippi,Families!!Estimate,"    Less than $10,000",4.4%
2023,Mississippi,Families!!Estimate,"    $10,000 to $14,999",2.9%
2023,Mississippi,Families!!Estimate,"    $15,000 to $24,999",7.4%
2023,Mississippi,Families!!Estimate,"    $25,000 to $34,999",7.3%
2023,Mississippi,Families!!Estimate,"    $35,000 to $49,999",12.2%
2023,Mississippi,Families!!Estimate,"    $50,000 to $74,999",17.3%
2023,Mississippi,Families!!Estimate,"    $75,000 to $99,999",15.0%
2023,Mississippi,Families!!Estimate,"    $100,000 to $149,999",18.4%
2023,Mississippi,Families!!Estimate,"    $150,000 to $199,999",7.4%
2023,Mississippi,Families!!Estimate,"    $200,000 or more",7.7%
2023,Mississippi,Families!!Estimate,Median income (dollars),"72,259"
2023,Mississippi,Families!!Estimate,Mean income (dollars),"92,919"
2023,Mississippi,Families!!Estimate,PERCENT ALLOCATED,
2023,Mississippi,Families!!Estimate,    Household income in the past 12 months,(X)
2023,Mississippi,Families!!Estimate,    Family income in the past 12 months,43.2%
2023,Mississippi,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Mississippi,Married-couple families!!Estimate,Total,"507,946"
2023,Mississippi,Married-couple families!!Estimate,"    Less than $10,000",1.4%
2023,Mississippi,Married-couple families!!Estimate,"    $10,000 to $14,999",1.1%
2023,Mississippi,Married-couple families!!Estimate,"    $15,000 to $24,999",3.7%
2023,Mississippi,Married-couple families!!Estimate,"    $25,000 to $34,999",5.0%
2023,Mississippi,Married-couple families!!Estimate,"    $35,000 to $49,999",9.9%
2023,Mississippi,Married-couple families!!Estimate,"    $50,000 to $74,999",16.8%
2023,Mississippi,Married-couple families!!Estimate,"    $75,000 to $99,999",17.7%
2023,Mississippi,Married-couple families!!Estimate,"    $100,000 to $149,999",23.7%
2023,Mississippi,Married-couple families!!Estimate,"    $150,000 to $199,999",9.8%
2023,Mississippi,Married-couple families!!Estimate,"    $200,000 or more",10.7%
2023,Mississippi,Married-couple families!!Estimate,Median income (dollars),"91,615"
2023,Mississippi,Married-couple families!!Estimate,Mean income (dollars),"113,147"
2023,Mississippi,Married-couple families!!Estimate,PERCENT ALLOCATED,
2023,Mississippi,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2023,Mississippi,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2023,Mississippi,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Mississippi,Nonfamily households!!Estimate,Total,"413,378"
2023,Mississippi,Nonfamily households!!Estimate,"    Less than $10,000",13.7%
2023,Mississippi,Nonfamily households!!Estimate,"    $10,000 to $14,999",12.9%
2023,Mississippi,Nonfamily households!!Estimate,"    $15,000 to $24,999",16.1%
2023,Mississippi,Nonfamily households!!Estimate,"    $25,000 to $34,999",13.2%
2023,Mississippi,Nonfamily households!!Estimate,"    $35,000 to $49,999",14.9%
2023,Mississippi,Nonfamily households!!Estimate,"    $50,000 to $74,999",15.6%
2023,Mississippi,Nonfamily households!!Estimate,"    $75,000 to $99,999",6.3%
2023,Mississippi,Nonfamily households!!Estimate,"    $100,000 to $149,999",4.9%
2023,Mississippi,Nonfamily households!!Estimate,"    $150,000 to $199,999",1.0%
2023,Mississippi,Nonfamily households!!Estimate,"    $200,000 or more",1.3%
2023,Mississippi,Nonfamily households!!Estimate,Median income (dollars),"30,283"
2023,Mississippi,Nonfamily households!!Estimate,Mean income (dollars),"42,954"
2023,Mississippi,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2023,Mississippi,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2023,Mississippi,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2023,Mississippi,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,34.1%
2023,Missouri,Households!!Estimate,Total,"2,556,271"
2023,Missouri,Households!!Estimate,"    Less than $10,000",4.9%
2023,Missouri,Households!!Estimate,"    $10,000 to $14,999",3.6%
2023,Missouri,Households!!Estimate,"    $15,000 to $24,999",7.2%
2023,Missouri,Households!!Estimate,"    $25,000 to $34,999",8.0%
2023,Missouri,Households!!Estimate,"    $35,000 to $49,999",12.4%
2023,Missouri,Households!!Estimate,"    $50,000 to $74,999",17.9%
2023,Missouri,Households!!Estimate,"    $75,000 to $99,999",13.1%
2023,Missouri,Households!!Estimate,"    $100,000 to $149,999",17.3%
2023,Missouri,Households!!Estimate,"    $150,000 to $199,999",7.4%
2023,Missouri,Households!!Estimate,"    $200,000 or more",8.1%
2023,Missouri,Households!!Estimate,Median income (dollars),"68,545"
2023,Missouri,Households!!Estimate,Mean income (dollars),"93,074"
2023,Missouri,Households!!Estimate,PERCENT ALLOCATED,
2023,Missouri,Households!!Estimate,    Household income in the past 12 months,33.9%
2023,Missouri,Households!!Estimate,    Family income in the past 12 months,(X)
2023,Missouri,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Missouri,Families!!Estimate,Total,"1,587,271"
2023,Missouri,Families!!Estimate,"    Less than $10,000",2.7%
2023,Missouri,Families!!Estimate,"    $10,000 to $14,999",1.5%
2023,Missouri,Families!!Estimate,"    $15,000 to $24,999",3.9%
2023,Missouri,Families!!Estimate,"    $25,000 to $34,999",5.7%
2023,Missouri,Families!!Estimate,"    $35,000 to $49,999",10.1%
2023,Missouri,Families!!Estimate,"    $50,000 to $74,999",17.6%
2023,Missouri,Families!!Estimate,"    $75,000 to $99,999",15.0%
2023,Missouri,Families!!Estimate,"    $100,000 to $149,999",22.0%
2023,Missouri,Families!!Estimate,"    $150,000 to $199,999",10.2%
2023,Missouri,Families!!Estimate,"    $200,000 or more",11.4%
2023,Missouri,Families!!Estimate,Median income (dollars),"88,850"
2023,Missouri,Families!!Estimate,Mean income (dollars),"113,860"
2023,Missouri,Families!!Estimate,PERCENT ALLOCATED,
2023,Missouri,Families!!Estimate,    Household income in the past 12 months,(X)
2023,Missouri,Families!!Estimate,    Family income in the past 12 months,35.1%
2023,Missouri,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Missouri,Married-couple families!!Estimate,Total,"1,190,753"
2023,Missouri,Married-couple families!!Estimate,"    Less than $10,000",1.2%
2023,Missouri,Married-couple families!!Estimate,"    $10,000 to $14,999",0.7%
2023,Missouri,Married-couple families!!Estimate,"    $15,000 to $24,999",2.4%
2023,Missouri,Married-couple families!!Estimate,"    $25,000 to $34,999",3.7%
2023,Missouri,Married-couple families!!Estimate,"    $35,000 to $49,999",7.8%
2023,Missouri,Married-couple families!!Estimate,"    $50,000 to $74,999",16.0%
2023,Missouri,Married-couple families!!Estimate,"    $75,000 to $99,999",15.9%
2023,Missouri,Married-couple families!!Estimate,"    $100,000 to $149,999",25.4%
2023,Missouri,Married-couple families!!Estimate,"    $150,000 to $199,999",12.4%
2023,Missouri,Married-couple families!!Estimate,"    $200,000 or more",14.4%
2023,Missouri,Married-couple families!!Estimate,Median income (dollars),"103,254"
2023,Missouri,Married-couple families!!Estimate,Mean income (dollars),"129,879"
2023,Missouri,Married-couple families!!Estimate,PERCENT ALLOCATED,
2023,Missouri,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2023,Missouri,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2023,Missouri,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2023,Missouri,Nonfamily households!!Estimate,Total,"969,000"
2023,Missouri,Nonfamily households!!Estimate,"    Less than $10,000",9.2%
2023,Missouri,Nonfamily households!!Estimate,"    $10,000 to $14,999",7.5%
2023,Missouri,Nonfamily households!!Estimate,"    $15,000 to $24,999",13.2%
2023,Missouri,Nonfamily households!!Estimate,"    $25,000 to $34,999",12.5%
2023,Missouri,Nonfamily households!!Estimate,"    $35,000 to $49,999",16.7%
2023,Missouri,Nonfamily households!!Estimate,"    $50,000 to $74,999",18.7%
2023,Missouri,Nonfamily households!!Estimate,"    $75,000 to $99,999",9.4%
2023,Missouri,Nonfamily households!!Estimate,"    $100,000 to $149,999",8.3%
2023,Missouri,Nonfamily households!!Estimate,"    $150,000 to $199,999",2.4%
2023,Missouri,Nonfamily households!!Estimate,"    $200,000 or more",2.2%
2023,Missouri,Nonfamily households!!Estimate,Median income (dollars),"41,014"
2023,Missouri,Nonfamily households!!Estimate,Mean income (dollars),"55,229"
2023,Missouri,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2023,Missouri,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2023,Missouri,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2023,Missouri,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,30.8%
2023,Montana,Households!!Estimate,Total,"472,867"
2023,Montana,Households!!Estimate,"    Less than $10,000",4.7%
2023,Montana,Households!!Estimate,"    $10,000 to $14,999",3.6%
2023,Montana,Households!!Estimate,"    $15,000 to $24,999",7.6%
